품목일련번호,품목명,큰제품이미지
201905708,케이투스정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRP-
202107890,듀오베린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRSA
202200851,리버칼에프연질캡슐350밀리그램(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRSf
202107768,제노펜정(아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgwGRyILqH
198801226,푸리네톤정(메르캅토푸린수화물)(수출명:CatoprineTabs.),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRVW
201601081,베아콕시브캡슐100밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ObXIUAP0gF
201603574,다이아폴민엑스알서방정500밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAS1
201603573,다이아폴민엑스알서방정750밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLASJ
201701003,다이아폴민엑스알서방정1000밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAT9
202101470,지타미가서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLATR
202200014,메이놀정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLATj
202003713,제스틸투엑스정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAX5
202202632,엘라리즈정(울리프리스탈아세테이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rt6
202202536,바이타민마하정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8sAG
201308494,브이디핀정5/160mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Li
202202806,테네리엠서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnHt
202202807,테네리엠서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OMSI8mu38x
202001477,세시텐캡슐(아세틸시스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnIR
201908482,파메졸캡슐150밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnJ2
201903451,리리큐어캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnJL
201908561,리버픽스정(비페닐디메틸디카르복실레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnJd
202201785,리벨서스정(세마글루티드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnNh
202104353,명도파정25/100밀리그램(벤세라지드|레보도파),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiJ0
201908559,영일알마게이트정500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiJg
201601093,피나스테아정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0b9
201306386,케어벡정100밀리그램(이매티닙메실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0cB
202003711,레오론정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0gJ
201601692,디에스오정40밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0hL
201601693,디에스오정20밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0hh
201907133,이큘레어정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0i1
200703132,얼사라정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0iQ
202200854,브루킨사캡슐80밀리그램(자누브루티닙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OIac6HFRKU
201903153,이든메만틴정10밀리그램(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OIac6HFRO-
201603588,비보존아토르바스타틴정20mg(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OIac6HFRQB
202204552,베포타온서방정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q805
202300090,듀라브정60/5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q80N
202300109,듀라브정60/2.5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q80f
202300087,듀라브정30/2.5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q80x
201903001,영진플루옥세틴캡슐20밀리그램(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q81D
201902843,영진플루옥세틴캡슐10밀리그램(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q81V
202204556,베포엠서방정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qWEu
202001084,대웅바이오에페리손서방정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qWGI
202203052,텔미칸큐정40/20/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qWGa
202203055,텔미칸큐정80/20/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qWGs
199101291,마디핀정(마니디핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkP-t
200703173,라베원정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ0D
201111149,클로스원캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ0Y
202003294,토피큐정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ2j
202002416,무코프로정100밀리그램(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEjb
202008938,무코텍트서방정150밀리그램(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUmCC8oTM5
202100208,리포젯정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kw4b
201707277,칼리테크정(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcEdycozIV
200809902,에이페질에프디정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwBo
202100242,제피토정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwD5
202003728,리피엑스캡슐60밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwH7
202003729,리피엑스캡슐120밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwH-
200604320,다이시드에이치알정600밀리그램(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwQj
201801703,카세핀서방정300밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwS7
201701340,베포스틴정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kwnr
202100729,모시아모정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx0_
202002770,프리코나졸캡슐50밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx1U
202007593,큐엘파마아지트로마이신수화물정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx22
202100199,리바젯정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx7-
202100065,에스피씨에스정(방풍통성산건조엑스(4.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx8Z
202100182,에제토바정10/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx9V
202100181,에제토바정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KxA0
201307061,린아스장용정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OiaS5LeM6H
202103625,아자렐정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwGy
202102841,아자렐정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwHY
202102842,아자렐정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwIB
202103022,도네펜정23밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwIe
202104218,자록스정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwJK
202101431,리토바젯정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwON
202101430,리토바젯정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwPC
202101429,리토바젯정10/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwPY
202202719,테넬리엘듀오서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LAW
202202721,테넬리엘듀오서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LAo
202202720,테넬리엘듀오서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LB4
202203701,마미렉틴장용정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LCm
201803197,레니디핀정(레르카니디핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LIO
202202517,테네글로정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LIg
202202262,테네글로엠서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LIy
202202260,테네글로엠서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LJE
202202261,테네글로엠서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LJW
201906467,텔카디플러스정80/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LJo
201906503,텔카디플러스정40/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LK4
202200658,우먼스타이레놀정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4Dx
201801828,넥소칸정40밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LLU
201801827,넥소칸정20밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LLm
198800622,판크론정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LSW
202203772,이노콜에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLYZI_IeFl
200501605,에이핀정(암로디핀말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLtbL5WdGD
200706537,토바스틴정(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLtbL5WdGV
201307570,토바스틴정20밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLtbL5WdGn
202300724,베스티딘정40밀리그램(파모티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXKR
200705596,아트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXKj
202005355,젠시가정10밀리그램(다파글리플로진무수유당혼합물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXK-
201902561,일성알마게이트정500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXLH
201905600,뮤코린캡슐200밀리그램(아세틸시스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXLZ
202007844,아노덱스골드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXLr
201507196,라베로즈정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEO76
201507195,라베로즈정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEO7W
201605449,베시스타정10밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0N9b1bbln
201907500,피타스토정2밀리그램(피타바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbNK
201603003,엠페낙CR정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbQP
202202188,로제텔핀정40/5/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbRg
202202189,로제텔핀정40/10/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbS1
202202191,로제텔핀정80/5/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbSU
202202192,로제텔핀정80/10/10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbSx
200905916,이노베론필름코팅정200mg(루피나미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbTD
200905915,이노베론필름코팅정400mg(루피나미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbTn
202000343,메가로사탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbdL
202201421,티네글립엠서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbMi
202203187,크레젯정10/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbRI
202201425,테네로엠서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbU7
202201423,테네로엠서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbUs
202202345,폴렉스캡슐2밀리그램(폴마콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbVU
202202578,에제슈프라정(에제티미브|페노피브레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbWD
202000292,이토리정50밀리그램(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsNW
202004002,멜로틴캡슐15mg(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsNo
202002889,팜스로신서방캡슐0.4밀리그램(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsOD
202007626,테넬디정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsOu
202202707,테넬리탁듀오서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsPS
202201771,미리코프파워연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlEDCLyssj
202002683,크레스틴정5밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qWHQ
201606820,레보티탄정40/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qffj
202300452,가스트릭서방정(록사티딘아세테이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qff-
202300370,타파진정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfgH
202300371,타파진정5밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfgZ
201906517,엘로수바정5밀리그램(로수바스타틴칼슘(미분화)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfgr
202300085,듀카핀정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfh7
202300113,듀카핀정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfhP
202300098,듀카핀정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfhh
200607907,뉴로탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfhz
202300132,듀얼로우정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfiF
202300123,듀얼로우정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfiX
202204554,유니베포타서방정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5qfip
202201903,케렌디아정10밀리그램(피네레논),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm744X
202201902,케렌디아정20밀리그램(피네레논),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm744p
199800454,레보카신정(레보플록사신수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7455
202202227,포시올정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm745N
202202198,뉴시가정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm745f
202203177,콜록코프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs88l
202203176,콜록종합연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs88B
202201683,노즈그린연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7Wbe
202202409,콜록노즈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs87d
202300426,피마에스정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7WcC
202300427,피마에스정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7WcU
202003249,비티스벤캡슐(포도엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7Wcm
202300305,다퓨라정5밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7Wd2
202104994,자록스정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwJg
202104228,자록스정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwK0
202002175,제이렐토정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwNd
202006171,제이렐토정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwN-
202103086,이바록정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwPu
202103087,이바록정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwQF
202103555,이바록정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwQn
202102645,리바록스정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwRG
202100338,리바록스정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwRc
201307227,메디소루정(메틸프레드니솔론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwRy
200600478,오잘탄플러스정50/12.5|100/25밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwUU
201904675,에나지온정10밀리그램(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OGYzwP1LGi
201901452,에나지온정20밀리그램(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwVD
201904313,알렌다정(알렌드론산나트륨삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwVb
201904315,리마드정(리마프로스트알파덱스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwV_
202103528,리바렐정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwWg
